Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
52,5,0.5009,5.0089999999999995,4112.0,0.001214,0.996692,ABCC4 LAT LY6G6D PEAK1 SULT1A2,cAMP transport|platelet degranulation|regulated exocytosis|cyclic nucleotide transport|exocytosis,0.0005824|0.000583|0.0007114|0.0008735|0.001022,1|1|1|1|1,3432|53.63|14.86|1716|13.12
53,4,0.5362,3.217,3147.0,0.001019,0.9929309999999999,ABCC8 FAM92B HCN2 TLDC1,potassium ion transmembrane transport|positive regulation of uterine smooth muscle relaxation|regulation of uterine smooth muscle relaxation|positive regulation of relaxation of smooth muscle|negative regulation of neuroblast migration,0.0003561|0.0003883|0.0003883|0.0003883|0.0003883,1|1|1|1|1,65.17|5149|5149|5149|5149
54,5,0.5329,5.329,4168.0,0.001274,0.996692,ABCD2 ARL8B CPNE8 FOXI1 SLC8B1,calcium export from the mitochondrion|long-chain fatty acid import into peroxisome|very long-chain fatty acid catabolic process|regulation of cardiac muscle cell membrane potential|positive regulation of unsaturated fatty acid biosynthetic process,0.000728|0.001213|0.001698|0.00194|0.002425,1|1|1|1|1,2060|1030|686.5|588.4|457.7
55,15,0.532,55.86,10230.0,0.005413,0.999999,CCDC12 CCDC130 CFAP20 CLASRP CRIPT CWF19L1 CWF19L2 DHX35 ESS2 FRA10AC1 GPATCH1 ISY1 LENG1 PPIE WDR83,"RNA splicing|mRNA processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA splicing, via transesterification reactions",2.835e-14|1.051e-11|1.406e-11|1.406e-11|1.519e-11,4.471e-10|8.288e-08|7.393e-08|5.545e-08|4.791e-08,33.73|25.53|36.37|36.37|36.01
56,38,0.412,289.6,22030.0,0.01293,1.0,ADSL ADSS AHCY ATIC CAD CTPS1 DHFR DHFR2 DHODH DTYMK FH FPGS GART GMPS IMPDH2 IPPK MTHFD1 MTR NAMPT PAICS PFAS PGM3 PPAT PPCDC PPCS RFK RPIA SDHA SDHB SDHC TFRC TKT TRPM7 TYMS UGP2 UMPS UXS1 YRDC,small molecule metabolic process|nucleobase-containing small molecule metabolic process|nucleotide biosynthetic process|nucleoside phosphate biosynthetic process|nucleoside monophosphate biosynthetic process,2.584e-31|1.228e-30|1.987e-29|2.571e-29|2.584e-26,4.076e-27|9.684e-27|1.045e-25|1.014e-25|8.151e-23,10.33|24.13|43.92|43.35|152.4
57,23,0.4635,117.3,16010.0,0.007252,1.0,ABCE1 CCT3 COPB2 EIF2S1 ETF1 ISY1 NEDD8 NUTF2 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 RPL17 SARS SMU1 SNRNP200 SNRPD1 SNU13 SRP54 VCP,proteasomal ubiquitin-independent protein catabolic process|protein-containing complex subunit organization|regulation of cellular amino acid metabolic process|S phase|pre-replicative complex assembly,1.693e-15|6.32e-13|1.549e-12|1.549e-12|1.549e-12,2.67e-11|4.985e-09|8.144e-09|6.108e-09|4.887e-09,273|8.684|92.41|92.41|92.41
58,17,0.4824,65.61,11880.0,0.005476,1.0,ABCF1 DHX16 EXOC2 FARS2 LYRM4 MRPS18B NOL7 NUP153 PAK1IP1 PPP1R10 PRPF4B PSMG4 RIOK1 RPP40 SNRNP48 TUBB4B WDR46,gene expression|RNA processing|maturation of SSU-rRNA|ribosomal small subunit biogenesis|cellular component biogenesis,1.772e-06|4.863e-06|1.064e-05|3.412e-05|0.0001039,0.02795|0.03835|0.05595|0.1346|0.3276,5.542|9.188|72.69|48.46|4.037
59,6,0.5507,8.261000000000001,4427.0,0.001857,0.998474,ABCF2 DRG1 HSPA14 MPG TRMT2A ZC3H15,cytoplasmic translation|'de novo' cotranslational protein folding|peripheral nervous system myelin maintenance|DNA dealkylation involved in DNA repair|depurination,0.0003804|0.001164|0.00349|0.004264|0.005038,1|1|1|1|1,68.65|1287|321.8|257.4|214.5
60,6,0.6926,10.39,4443.0,0.002327,0.998474,ABCF3 NFIA NFIB NFIC NFIX PTGES3,DNA replication|cellular macromolecule biosynthetic process|macromolecule biosynthetic process|positive regulation of macromolecule biosynthetic process|positive regulation of nucleobase-containing compound metabolic process,4.563e-07|1.891e-05|2.133e-05|3.296e-05|3.641e-05,0.007198|0.1492|0.1122|0.13|0.1149,50.66|10.37|10.12|9.262|9.076
61,18,0.4628,70.8,12280.0,0.005715,1.0,ABCG1 BUB3 CNIH4 DUX4 HSPE1 NEDD1 OR2A25 RPL11 RPL12 RPL13 RPL17 RPL23 RPL37 RPL4 RPL9 RPLP2 RPS13 RPS28,SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|viral transcription,3.171e-21|5.361e-21|1.429e-20|2.065e-20|2.26e-20,5.002e-17|4.229e-17|7.511e-17|8.144e-17|7.131e-17,124.2|118.1|107.4|103.7|102.8
62,4,0.5731,3.438,3378.0,0.0010140000000000001,0.9929309999999999,ABCG2 CPA1 PAX4 RAB11FIP5,urate salt excretion|biotin transport|negative regulation of adiponectin secretion|xenobiotic transport across blood-brain barrier|riboflavin transport,0.0003883|0.0007766|0.0009706|0.001165|0.001165,1|1|1|1|1,5149|1716|1287|1030|1030
63,17,0.4295,58.42,12870.0,0.0045049999999999995,1.0,CCDC73 CYBC1 DDC DEF8 FDX1 KCNK13 MAFB NAT8L RPH3A SELE SERPINC1 SLC5A12 TAL2 TNFRSF19 TRAK1 UCKL1 WNT8A,rhombomere 6 development|polarity specification of proximal/distal axis|abducens nerve formation|abducens nerve morphogenesis|abducens nerve development,0.001649|0.002472|0.002472|0.002472|0.002472,1|1|1|1|1,1211|605.7|605.7|605.7|605.7
64,4,0.5607,3.364,3243.0,0.001034,0.9929309999999999,ABCG8 MMP17 SERPINB5 ST8SIA3,negative regulation of intestinal cholesterol absorption|negative regulation of intestinal lipid absorption|negative regulation of intestinal phytosterol absorption|negative regulation of intestinal absorption|protein sialylation,0.0005825|0.0005825|0.0005825|0.0007766|0.001165,1|1|1|1|1,2574|2574|2574|1716|1030
65,20,0.427,81.12,15110.0,0.005327,1.0,ANO1 BBS1 CABP2 CABP4 CCDC36 CREM CTTN FADD FGF19 FGF3 FGF4 FOLR2 GSTP1 KRTAP5-9 MRGPRD MRGPRF MYEOV P2RY6 POLD4 TBX10,cellular response to endogenous stimulus|fibroblast growth factor receptor signaling pathway|cell differentiation|negative regulation of extrinsic apoptotic signaling pathway|cellular developmental process,6.842e-05|7.077e-05|0.0001306|0.0001494|0.0001502,1|0.5581|0.6866|0.5891|0.4738,6.29|38.14|3.228|29.42|3.18
66,6,0.5427,8.14,4875.0,0.001663,0.998474,DBNDD1 GAS8 NRG4 PTH SPG7 VPS9D1,positive regulation of osteoclast proliferation|regulation of osteoclast proliferation|negative regulation of bone mineralization involved in bone maturation|hormone-mediated apoptotic signaling pathway|negative regulation of apoptotic process in bone marrow cell,0.001019|0.001698|0.001698|0.001698|0.002037,1|1|1|1|1,1471|735.5|735.5|735.5|588.4
67,34,0.408,228.9,26200.0,0.008638,1.0,ABHD11 ASL CASTOR3 CLDN3 CLIP2 CYP3A43 CYP3A5 CYP3A7 GNAT3 GUSB KCTD7 PILRB PMS2 PON1 SEMA3E SPDYE1 TBL2 TMEM248 TPST1 TRIM40 TRIM50 TRIM73 TYW1 VKORC1L1 ZKSCAN1 ZNF107 ZNF138 ZNF273 ZNF479 ZNF679 ZNF727 ZNF736 ZNF92 ZSCAN25,oxidative demethylation|lipid hydroxylation|demethylation|steroid metabolic process|retinoic acid metabolic process,6.738e-06|9.991e-05|0.0002171|0.001033|0.001606,0.1063|0.788|1|1|1,92.91|168.1|26.75|8.984|35.66
68,27,0.4707,165.2,21100.0,0.007751000000000001,1.0,ABHD12 ACSS1 APMAP BANF2 BFSP1 CST1 CST11 CST2 CST3 CST4 CST5 CST7 CST8 CST9 CST9L CSTL1 FOXA2 GGTLC1 GZF1 NANP NAPB NINL PCSK2 PLCB4 THBD ZNF133 ZNF337,negative regulation of endopeptidase activity|negative regulation of peptidase activity|negative regulation of proteolysis|regulation of endopeptidase activity|regulation of peptidase activity,9.52e-15|1.453e-14|3.437e-13|3.123e-12|6.125e-12,1.502e-10|1.146e-10|1.807e-09|1.232e-08|1.932e-08,34.25|32.9|24.39|19.79|18.56
69,4,0.5675,3.405,2960.0,0.001146,0.9929309999999999,ABHD12B DNAL1 PSMC6 SIX6,phosphatidylserine catabolic process|positive regulation of inclusion body assembly|monoacylglycerol catabolic process|positive regulation of RNA polymerase II transcription preinitiation complex assembly|regulation of RNA polymerase II transcription preinitiation complex assembly,0.001213|0.001698|0.00194|0.002667|0.003394,1|1|1|1|1,1030|686.5|588.4|411.9|316.8
70,32,0.3862,191.6,25240.0,0.007515999999999999,1.0,ABHD14A ABHD14B APEH CACNA2D2 CAMP CCR2 CCR3 CCR5 CCR8 CCR9 DNAH1 GLYCTK GNAT1 HYAL1 HYAL3 IQCF1 IQCF2 IQCF3 IQCF5 ITIH3 ITIH4 KLHDC8B KRBOX1 MUSTN1 MYL3 NISCH NT5DC2 PFKFB4 SEMA3G TLR9 XCR1 ZNF502,hyaluronan metabolic process|chemokine-mediated signaling pathway|cellular response to chemokine|response to chemokine|inflammatory response,4.318e-09|5.016e-09|9.851e-09|9.851e-09|8.945e-08,6.811e-05|3.956e-05|5.18e-05|3.885e-05|0.0002822,91.78|46.01|40.84|40.84|10.99
71,13,0.4667,36.4,9933.0,0.0036409999999999997,0.999993,AIF1 C6orf48 HLA-DMB HSPA1L LY6G6F MICB MSH5 NCR3 NUDT3 STK19 TAP1 TAP2 TNXB,antigen processing and presentation of endogenous peptide antigen via MHC class I|antigen processing and presentation of endogenous peptide antigen|antigen processing and presentation of endogenous antigen|antigen processing and presentation of peptide antigen|cytosol to endoplasmic reticulum transport,2.222e-07|2.999e-07|7.098e-07|5.414e-06|5.502e-06,0.003505|0.002365|0.003732|0.02135|0.01736,279.6|250.1|182.8|32.83|792.1
72,5,0.5298,5.297999999999999,4153.0,0.001271,0.996692,ABHD16B CCR4 SLC1A6 SMIM14 TCIRG1,"RNA phosphodiester bond hydrolysis, exonucleolytic|nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|response to silver ion|dentin mineralization|regulation of osteoblast differentiation",9.729e-05|0.0001914|0.0006794|0.0006794|0.0007163,1|1|1|1|1,136.8|96.46|2942|2942|49.04
73,9,0.5177,18.64,6443.0,0.002876,0.9998530000000001,CDC20 EBNA1BP2 GNL2 PABPC1 PSMB2 SF3A3 SNIP1 TRAPPC3 UTP11,"cellular component biogenesis|RNA processing|ribonucleoprotein complex biogenesis|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",1.899e-05|1.986e-05|3.05e-05|0.0002525|0.0002525,0.2995|0.1566|0.1604|0.9959|0.7967,5.931|12.4|19.68|22.73|22.73
74,28,0.3867,146.2,21530.0,0.006725,1.0,BICDL2 C16orf89 C16orf90 CASKIN1 CDIP1 CLDN6 CLDN9 CLUAP1 CORO7 GLIS2 HAGH HCFC1R1 HMOX2 KREMEN2 NMRAL1 OR1F1 OR2C1 PAQR4 PRSS21 PRSS27 PRSS33 SEPT12 TNFRSF12A TPSAB1 ZNF174 ZNF213 ZNF500 ZSCAN10,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules|cellular macromolecule metabolic process|regulation of transcription from RNA polymerase II promoter involved in kidney development|cellular metabolic process|bicellular tight junction assembly,0.0004419|0.000625|0.002714|0.00293|0.002997,1|1|1|1|1,70.05|0|735.5|0.2915|25.36
75,4,0.5016,3.01,3120.0,0.0009613,0.9929309999999999,ABHD17C LRRC4C NTNG1 SALL3,synaptic membrane adhesion|cell-cell adhesion via plasma-membrane adhesion molecules|synapse organization|negative regulation of protein localization to microtubule|regulation of protein localization to microtubule,8.472e-06|0.0009436|0.001139|0.001165|0.001165,0.1336|1|1|1|1,447.7|39.76|36.13|1030|1030
76,4,0.5665,3.3989999999999996,3273.0,0.001035,0.9929309999999999,ABHD18 AGBL2 APOA4 RUFY2,negative regulation of plasma lipoprotein oxidation|regulation of plasma lipoprotein oxidation|response to lipid hydroperoxide|protein side chain deglutamylation|response to stilbenoid,0.0005825|0.0005825|0.0007766|0.001165|0.001359,1|1|1|1|1,2574|2574|1716|1030|858.1
77,4,0.5413,3.248,3141.0,0.00103,0.9929309999999999,ABHD2 DCBLD2 GJA5 RAB38,regulation of Purkinje myocyte action potential|vasomotion|Purkinje myocyte to ventricular cardiac muscle cell communication by electrical coupling|bundle of His cell to Purkinje myocyte communication by electrical coupling|atrial cardiac muscle cell to AV node cell communication by electrical coupling,0.0003883|0.0003883|0.0003883|0.0003883|0.0003883,1|1|1|1|1,5149|5149|5149|5149|5149
78,28,0.3947,149.2,22680.0,0.006520000000000001,1.0,ABHD3 ANKRD29 B4GALT6 C18orf32 CABLES1 CDH20 CDH7 CELF4 CHST9 CTIF DSC1 DSC3 DSG1 DSG2 DSG3 DSG4 HRH4 KIAA1328 MAPRE2 RNF138 SERPINB5 SERPINB7 SYT4 TPGS2 ZBTB7C ZNF24 ZNF396 ZNF397,homophilic cell adhesion via plasma membrane adhesion molecules|cell-cell adhesion via plasma-membrane adhesion molecules|cornification|cell-cell adhesion|keratinization,4.344e-14|2.878e-12|3.446e-10|1.958e-09|3.501e-08,6.852e-10|2.27e-08|1.812e-06|7.72e-06|0.0001105,41.11|26.51|42.53|13.36|21.26
79,5,0.5172,5.172000000000001,3933.0,0.00131,0.996692,ABHD4 ACADVL CSF2 FBXL15 OR10Q1,response to silicon dioxide|positive regulation of interleukin-23 production|neutrophil differentiation|histamine secretion|lipid catabolic process,0.0009706|0.001456|0.001456|0.00194|0.002135,1|1|1|1|1,1373|823.8|823.8|588.4|27.1
80,6,0.502,7.53,4586.0,0.0016350000000000002,0.998474,ABHD5 BLCAP HS3ST4 MARCH6 MEF2C TMX1,sinoatrial valve morphogenesis|sinoatrial valve development|nephron tubule epithelial cell differentiation|muscle cell fate determination|regulation of synaptic activity,0.0005824|0.0005824|0.0008735|0.0008735|0.001165,1|1|1|1|1,3432|3432|1716|1716|1144
81,4,0.5547,3.3280000000000003,3581.0,0.0009266,0.9929309999999999,ABHD6 ENO2 HNRNPLL SHISA4,"lysobisphosphatidic acid metabolic process|regulation of endocannabinoid signaling pathway|regulation of vacuole fusion, non-autophagic|monoacylglycerol catabolic process|alditol phosphate metabolic process",0.0005825|0.0007766|0.0009706|0.001553|0.002522,1|1|1|1|1,2574|1716|1287|735.5|429.1
82,4,0.5734,3.44,3228.0,0.001062,0.9929309999999999,ABHD8 MAN2B1 RGS7BP TNPO2,mannose metabolic process|oligosaccharide catabolic process|protein deglycosylation|phosphatidic acid biosynthetic process|phosphatidic acid metabolic process,0.001941|0.002716|0.006393|0.009675|0.01025,1|1|1|1|1,572.1|396.1|160.9|105.1|99.01
83,5,0.5248,5.247999999999999,4257.0,0.0012289999999999998,0.996692,ABI2 MTSS1 PPP1R27 SLC45A4 TMEM86B,nephron tubule epithelial cell differentiation|zonula adherens assembly|epithelial cell proliferation involved in renal tubule morphogenesis|oligosaccharide transport|sucrose transport,0.000728|0.000728|0.001213|0.001213|0.001213,1|1|1|1|1,2060|2060|1030|1030|1030
84,4,0.5384,3.23,3242.0,0.0009931,0.9929309999999999,ABI3BP ATOH8 NFKBID VSTM2B,myoblast proliferation|positive regulation of T-helper 17 cell differentiation|positive regulation of T-helper 17 type immune response|positive regulation of endothelial cell differentiation|positive regulation of cell adhesion,0.0009706|0.001553|0.001941|0.002328|0.002619,1|1|1|1|1,1287|735.5|572.1|468.1|23.67
85,9,0.5328,19.18,6009.0,0.003172,0.9998530000000001,ABL1 BCR GAB2 LMO2 MYB PTPN1 PTPN11 QRFP SOS1,platelet-derived growth factor receptor signaling pathway|transmembrane receptor protein tyrosine kinase signaling pathway|regulation of hematopoietic progenitor cell differentiation|enzyme linked receptor protein signaling pathway|epidermal growth factor receptor signaling pathway,1.371e-09|2.094e-08|5.03e-08|1.51e-07|1.335e-06,2.163e-05|0.0001651|0.0002645|0.0005956|0.004213,261.5|26.45|101.7|18.91|137.3
86,15,0.518,54.39,11330.0,0.004763,0.999999,ANO1 BBS1 CCDC36 CPT1A CTTN FGF19 FGF4 FOLR2 GAL IGHMBP2 MRGPRD MRGPRF MYEOV POLD4 ZNF20,regulation of hormone secretion|fibroblast growth factor receptor signaling pathway|feeding behavior|positive regulation of large conductance calcium-activated potassium channel activity|positive regulation of timing of catagen,0.00145|0.002095|0.002145|0.002472|0.002472,1|1|1|1|1,13.17|29.91|29.55|605.7|605.7
87,16,0.474,56.88,12650.0,0.0044659999999999995,0.999999,AAED1 AKAP2 C9orf3 FBP1 FBP2 GNA14 KIF12 NUTM2G OR1J4 OR1L1 OR1N2 PALM2 TXNDC8 ZNF484 ZNF510 ZNF782,"sucrose biosynthetic process|sucrose metabolic process|disaccharide biosynthetic process|fructose 1,6-bisphosphate metabolic process|disaccharide metabolic process",3.387e-06|5.642e-06|1.184e-05|3.095e-05|4.385e-05,0.05342|0.0445|0.06224|0.122|0.1383,1287|858.1|514.9|286|234
88,4,0.5969,3.5810000000000004,3106.0,0.001149,0.9929309999999999,ABLIM2 MIOX QDPR RBBP8NL,polyol metabolic process|inositol catabolic process|dihydrobiopterin metabolic process|response to aluminum ion|alcohol metabolic process,0.0002174|0.0003883|0.0005825|0.001165|0.001539,1|1|1|1|1,83.72|5149|2574|1030|31.02
89,60,0.3474,614.9,46470.0,0.013019999999999999,1.0,AIPL1 ALDH3A1 ALOX12B ALOX15 ALOX15B ALOXE3 ARHGEF15 ASGR1 ASGR2 C17orf107 CCDC144A CCDC144NL CDRT1 CDRT15 CDRT15L2 CFAP52 CHRNB1 CLEC10A DNAH2 DNAH9 DYNLT1 FBXO39 GID4 GP1BA INCA1 KCTD11 KRT16 MFAP4 MFSD6L MYH1 MYH10 MYH2 MYH3 MYH4 MYH8 OR1A1 OR1A2 OR1D5 OR1G1 OR3A1 OR3A3 P2RX1 P2RX5 RCVRN SAT2 SHBG SLC16A11 SLC16A13 SLC2A4 SPNS3 STX8 TBC1D28 TMEM107 TMEM256 TNFRSF13B TNFSF12 TNFSF13 VAMP2 ZNF287 ZNF624,hepoxilin biosynthetic process|hepoxilin metabolic process|lipoxygenase pathway|linoleic acid metabolic process|system process,4.824e-08|4.824e-08|3.218e-07|8.311e-07|4.213e-06,0.0007609|0.0003804|0.001692|0.003277|0.01329,150.1|150.1|84.41|64.31|3.145
90,4,0.5336,3.201,3089.0,0.001033,0.9929309999999999,ABRACL BRSK2 KIR2DL3 PRSS16,"microtubule cytoskeleton organization involved in establishment of planar polarity|regulation of synaptic vesicle clustering|regulation of retrograde protein transport, ER to cytosol|establishment of tissue polarity|establishment of planar polarity",0.0005825|0.001553|0.002716|0.004846|0.004846,1|1|1|1|1,2574|735.5|396.1|214.5|214.5
91,12,0.5259,34.71,8775.0,0.003929,0.999986,ABRAXAS2 ARRDC4 CCDC96 CYS1 DNAL4 IER5 ITPKA PTRH1 SALL3 TCOF1 TMEM82 TSPAN17,"positive regulation of cellular response to heat|positive regulation of ATP-dependent microtubule motor activity, plus-end-directed|regulation of ATP-dependent microtubule motor activity, plus-end-directed|nucleolar large rRNA transcription by RNA polymerase I|positive regulation of microtubule motor activity",0.001164|0.002327|0.002327|0.002327|0.002909,1|1|1|1|1,1716|572.1|572.1|572.1|429.1
92,6,0.5126,7.688,4881.0,0.0015689999999999999,0.998474,ABTB1 CFAP97D1 GALK1 NME1 ST3GAL6 UNC119,nucleoside diphosphate phosphorylation|nucleotide phosphorylation|nucleoside diphosphate metabolic process|galactitol metabolic process|glycolytic process from galactose,0.0001326|0.000137|0.0002556|0.0005824|0.0005824,1|1|1|1|1,114.4|112.5|81.73|3432|3432
93,16,0.9543,114.5,10220.0,0.01105,0.999999,ACBD5 ACOX1 HSD17B4 PEX1 PEX10 PEX12 PEX13 PEX16 PEX19 PEX2 PEX26 PEX3 PEX5 PEX6 PEX7 SCP2,protein targeting to peroxisome|establishment of protein localization to peroxisome|protein localization to peroxisome|peroxisomal transport|peroxisome organization,1.993e-36|1.993e-36|1.993e-36|2.386e-36|7.979e-36,3.143e-32|1.572e-32|1.048e-32|9.409e-33|2.517e-32,228.8|228.8|228.8|226|208
94,4,0.5442,3.265,3299.0,0.0009864,0.9929309999999999,ACAA2 ADGRG3 KIAA1143 KIF9,negative regulation of mitochondrial membrane permeability involved in apoptotic process|negative regulation of CREB transcription factor activity|negative regulation of mitochondrial membrane permeability|negative regulation of membrane permeability|negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0.0009706|0.001165|0.001359|0.001747|0.001941,1|1|1|1|1,1287|1030|858.1|643.6|572.1
95,5,0.5429,5.428999999999999,4391.0,0.001232,0.996692,ACACB HHIPL1 NPR2 SLC9A3 ZNRF1,purine ribonucleotide biosynthetic process|purine nucleotide biosynthetic process|ribonucleotide biosynthetic process|ribose phosphate biosynthetic process|purine-containing compound biosynthetic process,0.0005331|0.0006126|0.0006353|0.0006897|0.0006976,1|1|1|1|1,54.92|51.17|50.23|48.18|47.9
96,5,0.5232,5.232,4282.0,0.001218,0.996692,ACAD10 ATP2B4 SEMA4G SMPDL3B SWT1,negative regulation of citrulline biosynthetic process|regulation of citrulline biosynthetic process|negative regulation of cellular amine catabolic process|regulation of cellular amine catabolic process|negative regulation of the force of heart contraction,0.0004854|0.0004854|0.0004854|0.0004854|0.0004854,1|1|1|1|1,4119|4119|4119|4119|4119
97,4,0.5021,3.012,3086.0,0.0009726000000000001,0.9929309999999999,ACAD11 ACVR1C UCK2 ZNF639,trophectodermal cell proliferation|negative regulation of chorionic trophoblast cell proliferation|CTP salvage|pyrimidine ribonucleotide salvage|regulation of chorionic trophoblast cell proliferation,0.0005825|0.0005825|0.0007766|0.001165|0.001165,1|1|1|1|1,2574|2574|1716|1030|1030
98,4,0.5431,3.258,3158.0,0.0010279999999999998,0.9929309999999999,ACAD8 C1QTNF5 MADCAM1 TEKT4,valine catabolic process|valine metabolic process|leukocyte tethering or rolling|leukocyte adhesion to vascular endothelial cell|branched-chain amino acid catabolic process,0.0009706|0.001553|0.004072|0.004266|0.004266,1|1|1|1|1,1287|735.5|257.4|245.2|245.2
99,79,0.4795,1477.0,53090.0,0.027,1.0,ACAD9 BCS1L COA5 COA6 COA7 COQ2 COQ4 COQ7 COX10 COX11 COX16 COX19 COX4I1 COX5B COX6B1 COX6C COX7C CYC1 CYCS DMAC1 ECSIT FASTKD5 FOXRED1 GLRX5 GRSF1 IBA57 ISCA2 MTO1 NDUFA10 NDUFA11 NDUFA2 NDUFA3 NDUFA5 NDUFA6 NDUFA8 NDUFA9 NDUFAF1 NDUFAF3 NDUFAF4 NDUFAF6 NDUFAF7 NDUFAF8 NDUFB10 NDUFB2 NDUFB3 NDUFB4 NDUFB5 NDUFB6 NDUFB7 NDUFB8 NDUFB9 NDUFC1 NDUFC2 NDUFS1 NDUFS2 NDUFS3 NDUFS5 NDUFS7 NDUFS8 NDUFV1 NDUFV2 NFU1 NUBPL PDSS1 PDSS2 PET100 PET117 PYURF RTN4IP1 SCO1 SCO2 TIMMDC1 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRFS1 UQCRQ YBEY,mitochondrial respiratory chain complex assembly|ATP synthesis coupled electron transport|respiratory electron transport chain|mitochondrial ATP synthesis coupled electron transport|NADH dehydrogenase complex assembly,2.332e-85|9.756e-76|3.729e-75|1.196e-73|2.513e-73,3.679e-81|7.695e-72|1.961e-71|4.718e-70|7.929e-70,123.9|124.6|106.2|123|158
100,4,0.5593,3.3560000000000003,3375.0,0.000991,0.9929309999999999,ACADL C20orf194 SNCAIP TRIM59,"carnitine catabolic process|carnitine metabolic process, CoA-linked|amino-acid betaine catabolic process|long-chain fatty acid catabolic process|fatty acid beta-oxidation using acyl-CoA dehydrogenase",0.0003883|0.0007766|0.0007766|0.001165|0.002134,1|1|1|1|1,5149|1716|1716|1030|514.9
